Gene X,Probe X,Gene Y,Probe Y,Correlation,Variance Rank X,Variance Rank Y,Chromosome X,Chromosome Y
TNFRSF11B,204933_s_at,ECM2,206101_at,0.776476304820047,87,320,8,9
TNFRSF11B,204933_s_at,TPPP3,218876_at,0.7749112436467489,87,325,8,16
TNFRSF11B,204933_s_at,CD36,206488_s_at,0.7066383499532763,87,340,8,7
TNFRSF11B,204933_s_at,ANXA1,201012_at,0.7619636675994655,87,347,8,9
TNFRSF11B,204933_s_at,WDR49,1554298_a_at,0.7915739998448642,87,365,8,3
TNFRSF11B,204933_s_at,CFAP43,231084_at,0.74217904727267,87,367,8,10
TNFRSF11B,204933_s_at,MORN5,229976_at,0.7740437757703453,87,370,8,9
TNFRSF11B,204933_s_at,CFAP70,229170_s_at,0.7521770270450846,87,373,8,10
TNFRSF11B,204933_s_at,CXCL5,215101_s_at,0.8050459623197377,87,394,8,4
TNFRSF11B,204933_s_at,CFB,202357_s_at,0.7950589729226331,87,399,8,6
TNFRSF11B,204933_s_at,C2orf40,223623_at,0.7150764476419543,87,402,8,2
TNFRSF11B,204933_s_at,SPATA17,230763_at,0.7681654529052719,87,432,8,1
TNFRSF11B,204933_s_at,PIFO,228100_at,0.8076115205840013,87,450,8,1
TNFRSF11B,204933_s_at,HSPB8,221667_s_at,0.7007845830574684,87,457,8,12
TNFRSF11B,204933_s_at,ANGPTL1,239183_at,0.7415335904390457,87,481,8,1
TNFRSF11B,204933_s_at,EHF,225645_at,0.7948422292334997,87,499,8,11
TNFRSF11B,204933_s_at,CAPS,226424_at,0.7848387548111448,87,504,8,19
TNFRSF11B,204933_s_at,WDR78,229816_at,0.7486051753951626,87,537,8,1
TNFRSF11B,204933_s_at,AK7,1553734_at,0.7695750958462653,87,545,8,14
TNFRSF11B,204933_s_at,CASC1,220168_at,0.7554111631980343,87,547,8,12
TNFRSF11B,204933_s_at,LOC101928882,233326_at,0.7266732520453723,87,562,8,3
TNFRSF11B,204933_s_at,SPAG17,233516_s_at,0.7766959057940658,87,568,8,1
TNFRSF11B,204933_s_at,NEK5,237168_at,0.7461621786813393,87,570,8,13
TNFRSF11B,204933_s_at,WDR63,243087_at,0.769248351139685,87,576,8,1
TNFRSF11B,204933_s_at,MGST1,1565162_s_at,0.7021207779824403,87,589,8,12
TNFRSF11B,204933_s_at,TMEM232,239776_at,0.7285000304719997,87,603,8,5
TNFRSF11B,204933_s_at,C11orf88,1568606_at,0.7565017085814358,87,606,8,11
TNFRSF11B,204933_s_at,C11orf70,241198_s_at,0.7302289013551507,87,607,8,11
TNFRSF11B,204933_s_at,,240026_x_at,0.7363613865685121,87,609,8,
TNFRSF11B,204933_s_at,GALNT3,203397_s_at,0.7726647564001005,87,632,8,2
TNFRSF11B,204933_s_at,CFAP70,229169_at,0.7464263706945036,87,633,8,10
TNFRSF11B,204933_s_at,ZMYND10,216663_s_at,0.7606386267227215,87,649,8,3
TNFRSF11B,204933_s_at,C4orf47,236915_at,0.7980794521652145,87,651,8,4
TNFRSF11B,204933_s_at,RNF43,218704_at,0.7209372677313686,87,659,8,17
TNFRSF11B,204933_s_at,C5orf49,239722_at,0.7581736786400846,87,671,8,5
TNFRSF11B,204933_s_at,SPAG1,210117_at,0.7570090786862952,87,672,8,8
TNFRSF11B,204933_s_at,ITGB4,204990_s_at,0.7645794897281044,87,673,8,17
TNFRSF11B,204933_s_at,GLIS3,230258_at,0.7538101620775018,87,693,8,9
TNFRSF11B,204933_s_at,SLC27A6,219932_at,0.706415358051117,87,724,8,5
TNFRSF11B,204933_s_at,FMO1,205666_at,0.7532378378450284,87,767,8,1
TNFRSF11B,204933_s_at,TTC29,223962_at,0.742265321962452,87,776,8,4
TNFRSF11B,204933_s_at,,236373_at,0.7163588592671345,87,778,8,
TNFRSF11B,204933_s_at,ITGB4,204989_s_at,0.7479905013089804,87,806,8,17
TNFRSF11B,204933_s_at,C1orf158,231549_at,0.7802105507113103,87,813,8,1
TNFRSF11B,204933_s_at,MKX,241902_at,0.7021581523311214,87,821,8,10
TNFRSF11B,204933_s_at,TEKT1,239216_at,0.7758826871080964,87,822,8,17
TNFRSF11B,204933_s_at,ANGPTL1,224339_s_at,0.7654003830788529,87,833,8,1
TNFRSF11B,204933_s_at,,235658_at,0.7110223145503057,87,894,8,
TNFRSF11B,204933_s_at,C1orf194,231044_at,0.7086265908164272,87,903,8,1
TNFRSF11B,204933_s_at,TEX26,243884_at,0.7578513942415211,87,905,8,13
TNFRSF11B,204933_s_at,TGFB2,209909_s_at,0.7101738766786908,87,913,8,1
TNFRSF11B,204933_s_at,CFAP45,220308_at,0.8055577843489423,87,914,8,1
TNFRSF11B,204933_s_at,ALDH1L1,205208_at,0.7428031822511085,87,919,8,3
TNFRSF11B,204933_s_at,,215306_at,0.7413641964914277,87,941,8,
TNFRSF11B,204933_s_at,RSPH4A,233071_at,0.7331273451301281,87,951,8,6
NEFL,221916_at,SYNPR,230303_at,0.7405878142236747,88,111,8,3
NEFL,221916_at,GABRA1,244118_at,0.7146503178990238,88,174,8,5
NEFL,221916_at,SYT1,203998_s_at,0.7195026417527755,88,176,8,12
NEFL,221916_at,CPEB3,239765_at,0.7214215644558979,88,182,8,10
NEFL,221916_at,SYT1,203999_at,0.7364123893416799,88,238,8,12
NEFL,221916_at,SLC12A5,210040_at,0.7434245325794442,88,256,8,20
NEFL,221916_at,VSNL1,203797_at,0.7199923156130824,88,316,8,2
NEFL,221916_at,GABRB2,1557122_s_at,0.7609599845095606,88,357,8,5
NEFL,221916_at,NEFL,221801_x_at,0.9522640532619643,88,375,8,8
NEFL,221916_at,PTPRR,206084_at,0.7008187431241527,88,493,8,12
NEFL,221916_at,PACSIN1,227053_at,0.7692935579674351,88,522,8,6
NEFL,221916_at,SLC8A1,1556583_a_at,0.7145086910347347,88,571,8,2
NEFL,221916_at,NRGN,204081_at,0.7441270048915466,88,669,8,11
NEFL,221916_at,EGR4,207768_at,0.7091197693844846,88,747,8,2
NEFL,221916_at,SYN2,229039_at,0.7723848298910425,88,830,8,3
NEFL,221916_at,CREG2,231489_x_at,0.7164894498074897,88,954,8,2
DAW1,242162_at,FAM110C,226863_at,0.7639384383910087,89,105,2,2
DAW1,242162_at,RASSF9,241470_x_at,0.8480329385277255,89,108,2,12
DAW1,242162_at,TNFRSF11B,204932_at,0.7906863526515763,89,128,2,8
DAW1,242162_at,ARMC3,240275_at,0.9440678631351767,89,136,2,10
DAW1,242162_at,GDF10,206159_at,0.7568152711883789,89,139,2,10
DAW1,242162_at,AKAP14,237282_s_at,0.9227784971942644,89,141,2,X
DAW1,242162_at,CAPS,231729_s_at,0.8239328272605857,89,147,2,19
DAW1,242162_at,DYNLRB2,238116_at,0.8765622511909552,89,153,2,16
DAW1,242162_at,MSX1,205932_s_at,0.8607179042976296,89,164,2,4
DAW1,242162_at,NEK5,241310_at,0.8843661222263334,89,177,2,13
DAW1,242162_at,SPAG6,210032_s_at,0.8836081355949197,89,186,2,10
DAW1,242162_at,C11orf70,224463_s_at,0.8092210256735772,89,189,2,11
DAW1,242162_at,CFAP52,239916_at,0.9238157524697255,89,192,2,17
DAW1,242162_at,MKX,239468_at,0.7211419131480138,89,194,2,10
DAW1,242162_at,AKAP14,237281_at,0.9210050977920226,89,196,2,X
DAW1,242162_at,CAPS,231728_at,0.8181697969172077,89,199,2,19
DAW1,242162_at,GABRG1,1552943_at,0.7630190230432543,89,214,2,4
DAW1,242162_at,GMPR,204187_at,0.7226891127472023,89,216,2,6
DAW1,242162_at,VWA3B,1562371_s_at,0.9216551033247116,89,232,2,2
DAW1,242162_at,IGSF1,207695_s_at,0.7195605188358174,89,245,2,X
DAW1,242162_at,IGFBP7-AS1,1557395_at,0.7433363344184728,89,251,2,4
DAW1,242162_at,ODF3B,238327_at,0.8608596587457775,89,261,2,22
DAW1,242162_at,MAP3K19,1555804_a_at,0.9336083999162936,89,281,2,2
DAW1,242162_at,MECOM,221884_at,0.7081322903242879,89,289,2,3
DAW1,242162_at,EFHC2,220591_s_at,0.8824360632763308,89,292,2,X
DAW1,242162_at,C8orf34,231380_at,0.8530555914677748,89,300,2,8
DAW1,242162_at,CCDC114,233157_x_at,0.7760759648166252,89,302,2,19
DAW1,242162_at,EFCAB1,220156_at,0.9408702031125348,89,303,2,8
DAW1,242162_at,ZBBX,220269_at,0.8825422185175733,89,304,2,3
DAW1,242162_at,CRLF1,206315_at,0.7554087324716346,89,308,2,19
DAW1,242162_at,ECM2,206101_at,0.7015126464087774,89,320,2,9
DAW1,242162_at,TPPP3,218876_at,0.8258390709322003,89,325,2,16
DAW1,242162_at,NUP62CL,220520_s_at,0.8294731421065644,89,353,2,X
DAW1,242162_at,WDR49,1554298_a_at,0.8134848942284171,89,365,2,3
DAW1,242162_at,CFAP43,231084_at,0.9149116563096773,89,367,2,10
DAW1,242162_at,MORN5,229976_at,0.9147318259820933,89,370,2,9
DAW1,242162_at,CFAP70,229170_s_at,0.8553536826039236,89,373,2,10
DAW1,242162_at,CXCL5,215101_s_at,0.7590223114345721,89,394,2,4
DAW1,242162_at,C2orf40,223623_at,0.7228091924731619,89,402,2,2
DAW1,242162_at,MLIP,235377_at,0.7224703790097733,89,403,2,6
DAW1,242162_at,EPPK1,232164_s_at,0.7071756307275614,89,411,2,8
DAW1,242162_at,LOC101928817,1556003_a_at,0.811340557384521,89,412,2,14
DAW1,242162_at,SPATA17,230763_at,0.8582812537571143,89,432,2,1
DAW1,242162_at,PIFO,228100_at,0.8746315527596263,89,450,2,1
DAW1,242162_at,HSPB8,221667_s_at,0.758336274150393,89,457,2,12
DAW1,242162_at,SPATA18,229331_at,0.7139291085908459,89,459,2,4
DAW1,242162_at,EHF,225645_at,0.7888060047054124,89,499,2,11
DAW1,242162_at,CAPS,226424_at,0.8135391475175611,89,504,2,19
DAW1,242162_at,IQCA1,238584_at,0.737770637316069,89,535,2,2
DAW1,242162_at,WDR78,229816_at,0.8391794385661807,89,537,2,1
DAW1,242162_at,FAM216B,1556711_at,0.7635199542849846,89,539,2,13
DAW1,242162_at,AK7,1553734_at,0.9258905713337483,89,545,2,14
DAW1,242162_at,CASC1,220168_at,0.8965876846465732,89,547,2,12
DAW1,242162_at,LOC101928882,233326_at,0.9309166937679171,89,562,2,3
DAW1,242162_at,DNAH9,240857_at,0.848622337857899,89,564,2,17
DAW1,242162_at,SPAG17,233516_s_at,0.9005474769645847,89,568,2,1
DAW1,242162_at,NEK5,237168_at,0.892922924765272,89,570,2,13
DAW1,242162_at,WDR63,243087_at,0.9104072044599951,89,576,2,1
DAW1,242162_at,CELSR1,41660_at,0.7711241642357766,89,578,2,22
DAW1,242162_at,AQP4-AS1,1553440_at,0.7256703946491248,89,595,2,18
DAW1,242162_at,TMEM232,239776_at,0.8895127578630905,89,603,2,5
DAW1,242162_at,C11orf88,1568606_at,0.9323393621245675,89,606,2,11
DAW1,242162_at,C11orf70,241198_s_at,0.8233073925336531,89,607,2,11
DAW1,242162_at,,240026_x_at,0.865225318707139,89,609,2,
DAW1,242162_at,GALNT3,203397_s_at,0.7732093323570183,89,632,2,2
DAW1,242162_at,CFAP70,229169_at,0.8709529742064585,89,633,2,10
DAW1,242162_at,TMEM47,209655_s_at,0.7762200852452076,89,647,2,X
DAW1,242162_at,ZMYND10,216663_s_at,0.9218941151874622,89,649,2,3
DAW1,242162_at,C4orf47,236915_at,0.8555529949682609,89,651,2,4
DAW1,242162_at,RNF43,218704_at,0.824462761037741,89,659,2,17
DAW1,242162_at,C5orf49,239722_at,0.9155710702145375,89,671,2,5
DAW1,242162_at,SPAG1,210117_at,0.8064334035740514,89,672,2,8
DAW1,242162_at,GLIS3,230258_at,0.7007543040454949,89,693,2,9
DAW1,242162_at,IL20RA,219115_s_at,0.7082303896207041,89,729,2,6
DAW1,242162_at,LRRC34,236918_s_at,0.7421052390322921,89,734,2,3
DAW1,242162_at,ROPN1L,223609_at,0.8690102988031091,89,751,2,5
DAW1,242162_at,FMO1,205666_at,0.8059192454878891,89,767,2,1
DAW1,242162_at,TTC29,223962_at,0.9016684280313406,89,776,2,4
DAW1,242162_at,C1orf158,231549_at,0.9038695735800238,89,813,2,1
DAW1,242162_at,TEX9,243198_at,0.7461159352867276,89,820,2,15
DAW1,242162_at,MKX,241902_at,0.7604250796490373,89,821,2,10
DAW1,242162_at,TEKT1,239216_at,0.9190863584514994,89,822,2,17
DAW1,242162_at,LINC01354,239822_at,0.7122876886105028,89,835,2,1
DAW1,242162_at,FAM179A,236717_at,0.797398308472779,89,852,2,2
DAW1,242162_at,,235658_at,0.8394438512653452,89,894,2,
DAW1,242162_at,LRRC46,230601_s_at,0.8789827736226972,89,902,2,17
DAW1,242162_at,C1orf194,231044_at,0.8966211558464351,89,903,2,1
DAW1,242162_at,TEX26,243884_at,0.8513557696577071,89,905,2,13
DAW1,242162_at,CFAP45,220308_at,0.935847356546788,89,914,2,1
DAW1,242162_at,RSPH4A,233071_at,0.9079122003106642,89,951,2,6
DAW1,242162_at,FOLR1,204437_s_at,0.7982320990770976,89,993,2,11
RELN,205923_at,DACH1,205471_s_at,0.7334677791606279,90,94,7,13
RELN,205923_at,SRRM4,230010_at,0.7420496991334283,90,697,7,12
RELN,205923_at,TMEM74,1552521_a_at,0.7220931638825853,90,918,7,8
SLC17A6,220551_at,SV2B,205551_at,0.7422508836103212,92,112,11,15
SLC17A6,220551_at,ELAVL2,228260_at,0.7409212276594698,92,120,11,9
SLC17A6,220551_at,INA,204465_s_at,0.7189187297895879,92,123,11,10
SLC17A6,220551_at,SYT4,223529_at,0.7213486477438343,92,129,11,18
SLC17A6,220551_at,CPEB3,239765_at,0.7163325312470188,92,182,11,10
SLC17A6,220551_at,CELF4,238966_at,0.7584077769616936,92,270,11,18
SLC17A6,220551_at,KCNJ6,232411_at,0.7230986520384897,92,368,11,21
SLC17A6,220551_at,SCN3B,204723_at,0.7125843563287516,92,386,11,11
SLC17A6,220551_at,OLFM3,1554526_at,0.7618095444694317,92,397,11,1
SLC17A6,220551_at,CELF4,223654_s_at,0.7712706186477517,92,445,11,18
SLC17A6,220551_at,SCN3B,204722_at,0.7299377657252862,92,456,11,11
SLC17A6,220551_at,OLFM3,1554524_a_at,0.8286478218474745,92,460,11,1
SLC17A6,220551_at,CELF4,231220_at,0.7153909426718156,92,617,11,18
SLC17A6,220551_at,LRRC7,239767_at,0.7322750766198827,92,618,11,1
SLC17A6,220551_at,MIR124-2HG,242193_at,0.7307784555512613,92,620,11,8
SLC17A6,220551_at,ARHGEF7,242999_at,0.7556398737193537,92,814,11,13
SLC17A6,220551_at,AAK1,214956_at,0.7276881612947748,92,875,11,2
SLC17A6,220551_at,SVOP,229818_at,0.7436913156049982,92,881,11,12
VSTM2A,236308_at,SV2B,205551_at,0.7022225238190926,93,112,7,15
VSTM2A,236308_at,CPEB3,239765_at,0.7020331665526668,93,182,7,10
VSTM2A,236308_at,VSTM2A,230117_at,0.9862426391850861,93,222,7,7
VSTM2A,236308_at,CDH18,206280_at,0.7067503602680346,93,268,7,5
VSTM2A,236308_at,CELF4,238966_at,0.7194016024202649,93,270,7,18
VSTM2A,236308_at,PTPRR,206084_at,0.7085138648745876,93,493,7,12
VSTM2A,236308_at,LRRC7,233499_at,0.7137990885199875,93,615,7,1
VSTM2A,236308_at,CELF4,231220_at,0.7216103449157376,93,617,7,18
VSTM2A,236308_at,SVOP,229818_at,0.7053792858588018,93,881,7,12
VSTM2A,236308_at,SH3GL3,205637_s_at,0.7013258276364688,93,889,7,15
DACH1,205471_s_at,DACH1,205472_s_at,0.9682362591373479,94,229,13,13
L1CAM,204584_at,KCNQ2,205737_at,0.7161427800545792,95,318,X,20
L1CAM,204584_at,RUNDC3A,206196_s_at,0.745321102437369,95,678,X,17
L1CAM,204584_at,CACNA1B,235781_at,0.7242728324876634,95,682,X,9
L1CAM,204584_at,KCNK3,205952_at,0.7074250719333862,95,799,X,2
MBP,209072_at,PLP1,210198_s_at,0.737276853578309,96,97,18,X
MBP,209072_at,ERMN,231911_at,0.8479092334008874,96,272,18,2
MBP,209072_at,SPOCK3,235342_at,0.7261077542047769,96,284,18,4
MBP,209072_at,MOG,205989_s_at,0.7375140629246493,96,313,18,6
MBP,209072_at,TUBB4A,212664_at,0.7123433672971331,96,458,18,19
MBP,209072_at,MBP,207323_s_at,0.9545613292722024,96,622,18,18
MBP,209072_at,CNDP1,223699_at,0.8345355745914608,96,635,18,18
MBP,209072_at,MOBP,241717_at,0.8052291037016137,96,652,18,3
MBP,209072_at,MOG,214650_x_at,0.772549877188666,96,719,18,6
MBP,209072_at,KCNJ9,244113_at,0.7433137609012361,96,850,18,1
MBP,209072_at,MOBP,207659_s_at,0.8517710168313383,96,851,18,3
MBP,209072_at,MOBP,235794_at,0.8653552882011472,96,883,18,3
MBP,209072_at,MOBP,242765_at,0.8056442988302152,96,906,18,3
PLP1,210198_s_at,TNR,213841_at,0.7364134713822558,97,151,X,1
PLP1,210198_s_at,ERBB3,226213_at,0.7392295682025433,97,156,X,12
PLP1,210198_s_at,LOC101927057,207093_s_at,0.7998186867172932,97,184,X,17
PLP1,210198_s_at,GRIA3,230144_at,0.70278822182577,97,191,X,X
PLP1,210198_s_at,MOG,205989_s_at,0.7173590312558439,97,313,X,6
PLP1,210198_s_at,ERBB3,202454_s_at,0.7182544919582782,97,343,X,12
PLP1,210198_s_at,SCRG1,205475_at,0.7102854086132419,97,352,X,4
PLP1,210198_s_at,C8orf46,229430_at,0.7212610983616591,97,410,X,8
PLP1,210198_s_at,MOG,214650_x_at,0.7422582729595526,97,719,X,6
PLP1,210198_s_at,P2RX7,230741_at,0.7440534061029901,97,829,X,12
PLP1,210198_s_at,PLEKHB1,209504_s_at,0.7120680900684958,97,865,X,11
CYP1B1,202437_s_at,CYP1B1,202436_s_at,0.950528784049875,98,376,2,2
CYP1B1,202437_s_at,CYP1B1,202435_s_at,0.9335693225005223,98,517,2,2
AQP4,210068_s_at,FAM110C,226863_at,0.7613677406555996,99,105,18,2
AQP4,210068_s_at,LIX1,230865_at,0.7716493360733662,99,115,18,5
AQP4,210068_s_at,RFX4,223673_at,0.7746281888857773,99,132,18,12
AQP4,210068_s_at,AQP4,210906_x_at,0.9801529128853581,99,143,18,18
AQP4,210068_s_at,CAPS,231729_s_at,0.7265380359033676,99,147,18,19
AQP4,210068_s_at,DYNLRB2,238116_at,0.731940791599503,99,153,18,16
AQP4,210068_s_at,AQP1,209047_at,0.718977076050607,99,169,18,7
AQP4,210068_s_at,CFAP52,239916_at,0.707591598439535,99,192,18,17
AQP4,210068_s_at,BBOX1,205363_at,0.8505318470559724,99,193,18,11
AQP4,210068_s_at,CAPS,231728_at,0.715008239267482,99,199,18,19
AQP4,210068_s_at,GFAP,229259_at,0.8040241605119254,99,234,18,17
AQP4,210068_s_at,IGSF1,207695_s_at,0.7497347071600157,99,245,18,X
AQP4,210068_s_at,IGFBP7-AS1,1557395_at,0.700367502270924,99,251,18,4
AQP4,210068_s_at,GLIS3,229435_at,0.7908688886200776,99,288,18,9
AQP4,210068_s_at,MECOM,221884_at,0.717888458991152,99,289,18,3
AQP4,210068_s_at,AQP4,226228_at,0.8817176389603326,99,290,18,18
AQP4,210068_s_at,EFHC2,220591_s_at,0.7457052921044895,99,292,18,X
AQP4,210068_s_at,C8orf34,231380_at,0.7405466599485578,99,300,18,8
AQP4,210068_s_at,NTRK2,221796_at,0.8344667249506826,99,301,18,9
AQP4,210068_s_at,ECM2,206101_at,0.705766777679695,99,320,18,9
AQP4,210068_s_at,TPPP3,218876_at,0.7078925792436774,99,325,18,16
AQP4,210068_s_at,WDR49,1554298_a_at,0.7899172250791661,99,365,18,3
AQP4,210068_s_at,MORN5,229976_at,0.7308378097263115,99,370,18,9
AQP4,210068_s_at,CFAP70,229170_s_at,0.7258214396356297,99,373,18,10
AQP4,210068_s_at,ID4,209292_at,0.7820384863875316,99,382,18,6
AQP4,210068_s_at,C2orf40,223623_at,0.7179708246547857,99,402,18,2
AQP4,210068_s_at,MLIP,235377_at,0.7520862582656755,99,403,18,6
AQP4,210068_s_at,AQP1,207542_s_at,0.7334957815585285,99,407,18,7
AQP4,210068_s_at,KCNJ10,228581_at,0.7112905785686311,99,414,18,1
AQP4,210068_s_at,PIFO,228100_at,0.8023682353916911,99,450,18,1
AQP4,210068_s_at,HSPB8,221667_s_at,0.8612676499233247,99,457,18,12
AQP4,210068_s_at,CAPS,226424_at,0.7384328667219744,99,504,18,19
AQP4,210068_s_at,APLNR,213592_at,0.7351708611204034,99,516,18,11
AQP4,210068_s_at,NEBL,203962_s_at,0.8093224150754346,99,520,18,10
AQP4,210068_s_at,BMPR1B,229975_at,0.733013506035823,99,523,18,4
AQP4,210068_s_at,WDR78,229816_at,0.7070393275788238,99,537,18,1
AQP4,210068_s_at,NEBL,203961_at,0.7943690542264955,99,554,18,10
AQP4,210068_s_at,LOC284570,1558189_a_at,0.7599162633129999,99,561,18,1
AQP4,210068_s_at,DNAH9,240857_at,0.7040585479462561,99,564,18,17
AQP4,210068_s_at,CLU,222043_at,0.7485387807525146,99,573,18,8
AQP4,210068_s_at,MGST1,1565162_s_at,0.7491590166064009,99,589,18,12
AQP4,210068_s_at,AQP4-AS1,1553440_at,0.8405084527489423,99,595,18,18
AQP4,210068_s_at,DTNA,210611_s_at,0.7709984506310059,99,613,18,18
AQP4,210068_s_at,GALNT3,203397_s_at,0.7659555863839468,99,632,18,2
AQP4,210068_s_at,TMEM47,209655_s_at,0.7256466241713114,99,647,18,X
AQP4,210068_s_at,MLC1,213395_at,0.8120404714601296,99,655,18,22
AQP4,210068_s_at,S100B,209686_at,0.714659623804587,99,667,18,21
AQP4,210068_s_at,SPAG1,210117_at,0.7573411731069347,99,672,18,8
AQP4,210068_s_at,ITGB4,204990_s_at,0.7842679906980895,99,673,18,17
AQP4,210068_s_at,GLIS3,230258_at,0.8275717281696405,99,693,18,9
AQP4,210068_s_at,LRRC34,236918_s_at,0.742264368738127,99,734,18,3
AQP4,210068_s_at,NEBL,241782_at,0.7565001306587451,99,774,18,10
AQP4,210068_s_at,,236373_at,0.8506374616359458,99,778,18,
AQP4,210068_s_at,HEPN1,238003_at,0.7083016689122837,99,808,18,11
AQP4,210068_s_at,C1orf158,231549_at,0.72145669898196,99,813,18,1
AQP4,210068_s_at,FAM179A,236717_at,0.703021662185453,99,852,18,2
AQP4,210068_s_at,,235658_at,0.7197777227224909,99,894,18,
AQP4,210068_s_at,,1557286_at,0.7729008273763518,99,897,18,
AQP4,210068_s_at,C1orf194,231044_at,0.7241049188959072,99,903,18,1
AQP4,210068_s_at,TEX26,243884_at,0.7632875031144878,99,905,18,13
AQP4,210068_s_at,ALDH1L1,205208_at,0.8488139735509986,99,919,18,3
AQP4,210068_s_at,GFAP,203540_at,0.7829286771433251,99,921,18,17
GPR17,206190_at,LHFPL3,236761_at,0.7235486089581712,100,117,2,7
GPR17,206190_at,OLIG2,213825_at,0.725692333532437,100,119,2,21
GPR17,206190_at,TNR,213841_at,0.8014166281260344,100,151,2,1
GPR17,206190_at,ERBB3,226213_at,0.7851626032958076,100,156,2,12
GPR17,206190_at,LOC101927057,207093_s_at,0.7206365512070912,100,184,2,17
GPR17,206190_at,GRIA3,230144_at,0.7013946022873397,100,191,2,X
GPR17,206190_at,SOX10,209842_at,0.7893223907862863,100,242,2,22
GPR17,206190_at,KLRC3,207723_s_at,0.7887654108815016,100,257,2,12
GPR17,206190_at,ERBB3,202454_s_at,0.7688292526126206,100,343,2,12
GPR17,206190_at,SUSD5,214954_at,0.705809472606283,100,426,2,3
GPR17,206190_at,GPR17,215225_s_at,0.9425739498971832,100,502,2,2
GPR17,206190_at,SLC1A1,213664_at,0.7217475496518544,100,512,2,9
GPR17,206190_at,SCRG1,243984_at,0.817691963584344,100,753,2,4
GPR17,206190_at,PLLP,204519_s_at,0.7991412518000374,100,786,2,16
GPR17,206190_at,P2RX7,230741_at,0.7177858102139569,100,829,2,12
GPR17,206190_at,SEMA5A,229427_at,0.7431750419317827,100,968,2,5
UGT8,228956_at,ERBB3,226213_at,0.7598296624973983,101,156,4,12
UGT8,228956_at,TF,203400_s_at,0.7406191296237128,101,180,4,3
UGT8,228956_at,SOX10,209842_at,0.7291901028893109,101,242,4,22
UGT8,228956_at,MOG,205989_s_at,0.7393790197272202,101,313,4,6
UGT8,228956_at,PLPPR1,219732_at,0.7413260640348495,101,317,4,9
UGT8,228956_at,ERBB3,202454_s_at,0.7203339464774577,101,343,4,12
UGT8,228956_at,TF,214063_s_at,0.7297552626293783,101,384,4,3
UGT8,228956_at,SLC1A1,213664_at,0.7256291569844123,101,512,4,9
UGT8,228956_at,PHACTR3,227949_at,0.7370598732350512,101,513,4,20
UGT8,228956_at,GRIK3,230593_at,0.7378965209282077,101,677,4,1
UGT8,228956_at,MOG,214650_x_at,0.7435484615685992,101,719,4,6
UGT8,228956_at,FA2H,219429_at,0.795979779284454,101,732,4,16
UGT8,228956_at,PABPC5,233136_at,0.7152749126497171,101,745,4,X
UGT8,228956_at,PLLP,204519_s_at,0.7924799944243174,101,786,4,16
UGT8,228956_at,SORCS3,215522_at,0.712877520732654,101,965,4,10
UGT8,228956_at,TGFA,205016_at,0.7079831325421049,101,973,4,2
MAL2,224650_at,HOOK1,225792_at,0.7126711083702431,102,842,8,1
PDGFRA,203131_at,LHFPL3,236761_at,0.7356221244461466,103,117,4,7
PDGFRA,203131_at,OLIG2,213825_at,0.7358231269546787,103,119,4,21
PDGFRA,203131_at,KLRC3,207723_s_at,0.7428178374507537,103,257,4,12
PDGFRA,203131_at,GRIK3,230593_at,0.7123835560863924,103,677,4,1
PDGFRA,203131_at,COL11A1,37892_at,0.7007939604719131,103,714,4,1
PDGFRA,203131_at,ALCAM,201952_at,0.7005531849670116,103,812,4,3
PDGFRA,203131_at,SEMA5A,229427_at,0.729981678552918,103,968,4,5
FAM110C,226863_at,ARMC3,240275_at,0.7582581405036044,105,136,2,10
FAM110C,226863_at,AKAP14,237282_s_at,0.7536550942995692,105,141,2,X
FAM110C,226863_at,AQP4,210906_x_at,0.7480460332730616,105,143,2,18
FAM110C,226863_at,CAPS,231729_s_at,0.7774462581334417,105,147,2,19
FAM110C,226863_at,DYNLRB2,238116_at,0.8012626869613277,105,153,2,16
FAM110C,226863_at,MSX1,205932_s_at,0.7823254104745158,105,164,2,4
FAM110C,226863_at,NEK5,241310_at,0.758902499136984,105,177,2,13
FAM110C,226863_at,CFAP52,239916_at,0.7733011603900962,105,192,2,17
FAM110C,226863_at,MKX,239468_at,0.7652428820415105,105,194,2,10
FAM110C,226863_at,AKAP14,237281_at,0.7545378149843198,105,196,2,X
FAM110C,226863_at,CAPS,231728_at,0.7813559913173899,105,199,2,19
FAM110C,226863_at,SYNPO2,227662_at,0.7184288884893933,105,215,2,4
FAM110C,226863_at,GMPR,204187_at,0.7304874515893561,105,216,2,6
FAM110C,226863_at,VWA3B,1562371_s_at,0.7617688833443302,105,232,2,2
FAM110C,226863_at,IGSF1,207695_s_at,0.774716661688044,105,245,2,X
FAM110C,226863_at,IGFBP7-AS1,1557395_at,0.7003712495484596,105,251,2,4
FAM110C,226863_at,ODF3B,238327_at,0.7051786336493272,105,261,2,22
FAM110C,226863_at,MAP3K19,1555804_a_at,0.7482368193733472,105,281,2,2
FAM110C,226863_at,MECOM,221884_at,0.7191199214251849,105,289,2,3
FAM110C,226863_at,EFHC2,220591_s_at,0.7429522802873274,105,292,2,X
FAM110C,226863_at,C8orf34,231380_at,0.8200922732387034,105,300,2,8
FAM110C,226863_at,CCDC114,233157_x_at,0.7062639217525394,105,302,2,19
